Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BHARTIARTL,INFRATEL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SHREECEM,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,ZEEL
2001-10-17,,261.55,24.15,,27.0,,,,154.8,508.1,1138.85,,969.95,20.05,55.8,263.05,166.5,663.7,225.25,205.95,531.5,226.75,84.1,9.85,3005.05,130.8,686.85,,38.4,,64.9,,,,137.2,,284.55,31.55,186.4,559.3,,76.15,76.4,,29.6,,,46.4,1179.3,84.5
2001-10-18,,261.0,24.55,,,,,,160.25,506.25,1136.15,,963.95,20.25,56.95,262.0,159.05,650.35,224.25,199.5,549.85,220.5,82.8,9.95,2860.4,131.6,678.8,,38.45,,62.5,,,,136.9,,275.95,31.65,184.8,552.35,,75.7,79.9,,28.7,,,46.55,1095.95,82.8
2001-10-19,,,24.5,,,,,,164.5,502.9,1156.85,,981.2,20.5,57.75,264.8,159.5,640.65,224.25,206.9,540.85,218.15,84.0,10.15,2955.65,132.25,692.55,,37.8,,62.85,,,,136.0,,276.5,32.65,184.8,565.65,,76.75,78.9,,28.7,,,46.9,1102.75,84.5
2001-10-22,,263.1,25.15,,27.25,,,,161.2,507.2,1067.25,,974.75,22.1,57.55,278.7,168.6,645.55,223.2,210.15,548.7,214.25,88.65,10.65,3008.3,131.8,655.55,,39.15,,67.55,,,,138.0,,272.8,34.85,188.3,553.55,,84.45,79.4,,29.0,,,49.15,1134.6,85.25
2001-10-23,,264.15,25.75,,,,,,163.0,510.0,1075.1,,999.5,20.6,58.0,277.3,172.95,654.45,224.8,225.2,543.9,220.65,94.95,10.8,3022.85,131.85,667.4,,39.8,,64.5,,,,139.05,,274.9,35.9,188.8,555.5,,86.7,80.05,,29.4,,,49.65,1126.95,92.65
2001-10-24,,274.95,26.0,,26.75,,,,162.95,508.55,1088.15,,1078.4,20.15,58.9,282.2,162.15,678.55,225.25,222.25,558.75,215.55,97.75,10.9,3022.5,132.9,675.15,,39.25,,62.5,,,,139.55,,265.95,36.0,188.05,553.9,,80.55,80.0,,33.0,,,46.45,1107.95,89.55
2001-10-25,,274.9,26.35,,30.0,,,,165.15,516.0,1085.8,,1101.2,20.0,58.9,288.9,160.2,677.95,221.75,211.05,557.45,211.85,104.8,10.8,3019.55,132.85,676.45,,39.95,,64.0,,,,139.05,,263.9,35.4,187.15,559.65,,82.15,80.0,,31.5,,,46.4,1115.95,95.2
2001-10-29,,270.85,27.4,,,,,,172.4,517.3,1056.6,,1041.65,19.85,59.05,279.65,164.75,678.2,219.0,214.8,559.0,211.55,106.45,11.0,3016.75,131.65,671.95,,39.0,,67.8,,,,140.4,,260.45,34.8,190.45,551.25,,82.7,80.05,,32.3,,,45.8,1132.95,96.85
2001-10-30,,,26.65,,,,,,171.15,520.0,1064.6,,1031.1,19.8,59.9,279.45,161.1,694.4,218.0,217.95,541.75,210.0,100.2,10.95,2968.0,130.5,670.35,,39.0,,71.1,,,,140.25,,252.55,33.45,187.0,556.3,,80.0,78.25,,31.55,,,45.6,1038.55,91.25
2001-10-31,,269.35,26.5,,29.4,,,,174.7,529.05,1060.7,,1041.7,20.0,59.95,283.65,163.45,698.15,217.7,222.05,558.95,214.8,101.6,10.65,2916.35,127.95,686.0,,38.95,,73.4,,,,140.15,,254.4,34.65,185.55,554.35,,84.8,75.3,,32.15,,,45.35,1071.55,94.0
2001-11-01,,270.05,26.8,,,,,,173.1,535.05,1070.5,,1082.2,20.0,60.4,284.8,169.75,700.35,217.85,238.3,569.75,215.2,102.55,10.8,2956.35,127.9,739.6,,38.55,,75.35,,,,140.35,,260.7,35.7,190.0,571.15,,83.7,75.3,,31.9,,,45.85,1069.05,99.55
2001-11-02,,272.05,26.65,,,,,,181.5,560.3,1072.0,,1038.1,20.25,59.9,281.65,169.5,704.2,222.15,244.15,577.75,219.15,104.55,11.1,2908.35,127.75,679.95,,38.25,,81.5,,,,143.7,,262.95,35.75,194.0,577.25,,83.15,77.0,,31.95,,,45.95,1031.8,98.15
2001-11-05,,270.45,26.75,,,,,,176.35,548.6,1085.65,,993.75,20.55,59.9,281.0,166.35,700.1,221.25,247.05,581.2,214.65,106.55,11.0,2843.25,128.9,646.55,,39.1,,83.45,,,,143.1,,261.5,35.8,200.55,578.65,,80.8,77.8,,32.5,,,45.65,1028.5,98.5
2001-11-06,,270.6,26.9,,,,,,172.35,551.6,1097.4,,1009.1,21.0,60.7,278.05,183.5,699.45,217.75,253.15,589.15,217.4,109.0,11.2,2949.8,129.35,659.6,,39.0,,91.35,,,,144.45,,262.5,35.9,205.95,587.9,,83.15,78.85,,37.9,,,45.8,1107.5,101.35
2001-11-07,,,26.9,,31.0,,,,169.85,555.0,1083.55,,1010.25,20.75,62.55,278.25,172.4,705.65,219.45,248.3,589.6,215.15,107.05,11.25,2826.9,129.85,643.15,,38.65,,87.4,,,,144.65,,259.1,35.45,199.8,591.55,,83.25,78.5,,36.65,,,47.75,1097.05,100.2
2001-11-08,,274.6,26.8,,,,,,170.2,564.3,1081.6,,1051.55,20.95,62.65,279.2,176.0,700.3,218.3,230.35,624.2,216.7,103.9,11.45,2867.1,129.0,657.9,,38.55,,87.8,,,,149.85,,260.7,37.35,200.05,599.75,,86.9,77.95,,37.15,,,49.0,1062.95,99.1
2001-11-09,,271.3,26.85,,29.05,,,,171.9,565.2,1064.9,,1073.8,21.3,61.95,286.35,180.15,688.45,219.3,235.45,635.7,216.35,103.35,11.3,2932.65,128.8,649.55,,39.4,,86.1,,,,146.05,,264.05,39.15,199.9,599.8,,91.35,82.3,,37.25,,,51.25,1079.15,99.1
2001-11-12,,271.85,26.85,,30.0,,,,174.5,581.35,1056.1,,1075.1,22.95,62.65,286.45,180.2,689.95,219.65,240.15,634.4,215.4,103.8,11.5,2965.2,129.8,660.95,,39.2,,86.45,,,,147.65,,266.2,39.65,199.8,589.35,,89.2,84.8,,37.75,,,53.95,1089.85,99.9
2001-11-13,,275.35,26.9,,,,,,175.1,570.05,1051.45,,1044.6,24.8,62.9,285.05,180.4,684.25,219.45,239.05,640.85,214.05,103.55,11.5,2901.25,129.7,658.9,,39.15,,86.6,,,,146.5,,268.45,38.25,200.1,589.0,,89.7,85.05,,36.4,,,53.85,1081.65,101.95
2001-11-14,,278.2,26.95,,,,,,181.0,579.95,1063.8,,1041.2,25.35,63.5,286.3,183.45,686.65,221.6,239.95,654.0,215.5,102.15,11.7,2954.75,131.85,661.1,,40.8,,86.25,,,,148.05,,273.2,38.1,199.5,589.5,,93.9,85.7,,36.9,,,54.3,1112.4,105.6
2001-11-15,,,,,32.0,,,,179.65,576.9,1070.7,,1066.9,24.3,63.75,285.2,192.75,690.05,220.7,250.45,693.95,216.45,101.5,11.6,3250.25,131.85,683.15,,48.45,,91.7,,,,148.45,,278.05,37.8,200.35,590.15,,94.2,85.4,,37.25,,,54.15,1238.65,110.4
2001-11-19,,273.1,28.8,,32.5,,,,185.05,575.0,1114.25,,960.25,26.05,63.7,269.35,208.3,689.1,222.1,270.9,677.15,220.45,102.9,12.0,3575.3,131.45,696.75,,52.5,,95.9,,,,147.0,,305.25,39.6,200.8,586.35,,101.15,87.4,,37.35,,,54.45,1345.85,109.65
2001-11-20,,271.0,28.75,,33.25,,,,183.9,545.35,1088.8,,909.3,25.5,64.0,273.75,207.0,679.4,224.8,264.85,631.15,214.5,100.9,12.05,3597.4,132.05,689.5,,50.0,,90.0,,,,143.4,,291.05,37.85,204.5,583.35,,99.1,87.55,,39.15,,,53.05,1322.85,111.7
2001-11-21,,275.4,28.85,,35.05,,,,190.6,565.0,1078.95,,922.45,25.1,64.9,275.95,210.9,706.4,224.65,254.35,645.75,215.0,101.25,12.4,3509.5,132.25,703.4,,50.45,,95.2,,,,144.45,,294.4,39.95,200.15,579.15,,101.3,89.75,,42.2,,,52.75,1348.3,115.6
2001-11-22,,275.1,28.8,,34.5,,,,191.85,565.5,1082.3,,953.85,25.35,64.6,281.0,234.9,700.25,223.0,259.5,644.9,214.75,103.2,12.65,3482.95,134.8,711.55,,51.3,,94.8,,,,144.95,,291.9,40.7,203.55,569.75,,103.7,91.55,,41.8,,,52.9,1363.2,118.7
2001-11-23,,275.25,28.0,,34.9,,,,186.0,568.45,1073.35,,957.7,25.45,64.6,277.8,238.25,702.25,225.15,253.4,653.85,214.55,103.2,12.6,3553.5,135.9,701.95,,51.95,,90.7,,,,145.95,,291.9,40.45,201.95,569.15,,103.2,90.55,,40.4,,,55.0,1332.4,120.6
2001-11-26,,280.55,28.25,,34.9,,,,189.9,569.25,1077.85,,952.4,27.15,64.65,284.0,253.15,702.6,227.0,260.7,669.85,214.25,104.85,12.85,3904.9,137.8,699.55,,52.0,,88.65,,,,144.0,,298.6,41.25,206.15,568.55,,101.7,94.4,,40.8,,,61.3,1462.9,132.7
2001-11-27,,276.9,27.9,,34.7,,,,190.65,566.5,1094.05,,970.8,27.0,62.15,290.6,244.35,700.15,228.05,274.1,674.05,211.95,102.7,12.5,3775.75,137.0,682.95,,50.45,,84.75,,,,144.9,,293.2,41.2,214.1,569.05,,99.95,92.25,,39.6,,,59.1,1533.75,141.25
2001-11-28,,273.15,27.45,,35.5,,,,190.95,566.45,1121.4,,960.2,26.8,62.5,298.05,226.75,699.85,224.55,258.0,690.65,212.45,102.0,12.25,3815.45,135.85,666.95,,48.15,,90.35,,,,145.95,,290.55,40.7,215.8,568.9,,102.4,91.75,,39.1,,,56.7,1463.7,128.25
2001-11-29,,273.4,27.7,,35.9,,,,188.15,575.2,1113.4,,950.0,27.0,61.95,297.65,229.1,688.85,222.15,243.4,697.45,210.2,101.1,12.05,3892.85,136.2,667.3,,48.2,,90.8,,,,144.1,,289.95,40.1,208.4,572.0,,104.4,89.8,,38.55,,,56.05,1442.35,128.65
2001-12-03,,271.65,28.05,,35.5,,,,191.05,609.75,1143.65,,928.35,27.2,62.65,302.9,239.7,692.4,224.5,247.55,681.8,209.7,99.35,12.3,3798.3,138.35,680.15,,49.65,,89.85,,,,144.45,,290.45,42.3,201.4,583.25,,106.65,91.95,,41.1,,,55.95,1531.4,135.6
2001-12-04,,,27.45,,35.55,,,,190.2,627.9,1144.0,,922.0,26.95,62.2,299.65,245.5,687.1,223.45,245.65,685.0,213.35,96.45,12.0,3985.8,138.05,701.6,,49.4,,90.8,,,,142.4,,298.5,44.6,199.7,579.2,,110.55,93.85,,40.8,,,59.2,1592.9,136.7
2001-12-05,,275.95,27.45,,35.7,,,,199.7,629.55,1144.25,,954.0,27.25,62.8,308.9,263.4,685.4,222.8,252.1,700.6,217.85,97.0,12.35,4249.9,140.2,711.55,,49.55,,93.9,,,,143.15,,313.3,52.1,199.95,570.25,,107.8,92.0,,41.55,,,58.25,1761.1,146.85
2001-12-06,,276.0,27.7,,35.65,,,,206.7,621.35,1138.4,,938.95,26.25,62.25,309.45,280.25,694.85,226.95,242.15,705.55,215.65,95.5,12.05,4515.0,140.85,720.2,,48.6,,93.95,,,,142.4,,309.95,49.85,202.25,553.8,,107.85,90.1,,39.65,,,57.85,1769.95,143.25
2001-12-07,,,,,34.55,,,,216.6,616.0,1132.0,,938.6,26.5,62.7,316.8,280.6,695.3,234.15,248.65,708.1,214.65,94.45,11.85,4533.15,142.85,708.2,,48.55,,91.75,,,,142.35,,312.0,52.8,199.85,579.65,,102.15,93.3,,39.3,,,58.0,1769.6,141.7
2001-12-10,,276.5,27.65,,34.5,,,,221.45,613.4,1138.15,,949.4,26.8,63.4,324.2,270.05,685.75,232.15,245.15,739.85,214.75,97.05,12.15,4406.45,143.85,713.6,,49.35,,94.1,,,,142.1,,315.05,57.75,198.8,581.65,,102.5,94.95,,43.95,,,61.55,1723.75,138.5
2001-12-11,,,27.9,,35.05,,,,213.15,612.75,1150.75,,930.15,27.1,63.9,315.2,268.5,686.9,224.8,244.5,715.7,216.95,97.05,11.8,4230.25,144.5,703.8,,49.3,,103.4,,,,142.05,,310.45,53.75,192.0,584.4,,105.4,96.75,,44.3,,,59.4,1656.7,145.9
2001-12-12,,281.15,27.8,,34.75,,,,202.35,603.55,1148.4,,926.25,26.85,63.95,308.85,279.4,689.9,224.7,246.95,717.65,215.05,96.85,11.8,4412.05,144.8,685.15,,48.3,,99.65,,,,143.85,,311.0,53.55,189.25,584.15,,106.15,96.15,,42.7,,,57.3,1717.65,140.4
2001-12-13,,280.85,27.35,,34.6,,,,210.25,596.25,1179.6,,929.95,26.0,62.5,302.55,263.7,685.0,230.75,248.9,706.05,216.95,94.4,11.55,4291.4,140.25,690.7,,47.45,,97.85,,,,143.15,,311.0,51.0,183.0,584.15,,101.5,92.45,,40.75,,,53.3,1676.1,134.25
2001-12-14,,280.05,27.35,,,,,,210.55,594.6,1180.4,,928.55,26.0,62.95,300.05,258.7,689.5,224.8,245.1,696.65,216.9,93.15,11.5,4164.9,140.85,686.3,,50.65,,95.65,,,,142.75,,310.3,51.4,176.15,580.75,,103.9,91.9,,40.35,,,54.75,1653.75,124.45
2001-12-18,,277.2,27.5,,35.5,,,,214.9,591.2,1172.2,,926.25,25.0,61.9,288.75,253.0,688.0,221.25,239.9,678.9,217.25,93.05,11.2,4224.05,141.05,678.15,,50.35,,92.05,,,,139.65,,309.15,48.2,179.7,576.15,,106.55,89.85,,39.95,,,53.7,1632.2,119.35
2001-12-19,,272.0,27.05,,36.0,,,,210.3,585.05,1176.0,,900.75,24.25,60.95,286.55,241.2,679.95,219.85,240.4,639.55,216.3,93.0,11.0,3990.85,136.45,670.55,,49.45,,91.85,,,,137.25,,308.7,44.6,178.5,575.2,,101.5,89.25,,37.8,,,51.6,1613.65,116.8
2001-12-20,,274.15,26.85,,34.1,,,,205.85,580.7,1172.55,,903.0,24.05,60.9,283.65,260.95,679.05,222.45,246.5,619.25,217.2,91.9,10.8,4113.45,135.2,678.55,,49.75,,88.95,,,,136.15,,310.3,42.9,184.45,575.05,,98.4,92.2,,37.75,,,51.5,1637.5,107.3
2001-12-21,,269.75,26.55,,33.1,,,,204.95,588.15,1172.55,,908.15,22.9,61.4,281.2,254.55,668.25,223.75,241.05,640.6,218.1,89.85,10.2,3995.0,133.45,664.9,,49.4,,88.2,,,,136.35,,310.35,40.25,180.1,568.9,,97.5,89.75,,36.1,,,49.35,1630.2,101.1
2001-12-24,,,25.35,,34.9,,,,201.0,580.1,1180.6,,900.8,22.3,61.55,284.8,258.45,672.45,219.8,236.3,643.0,216.25,84.65,10.05,4056.05,132.05,668.85,,47.85,,85.8,,,,133.3,,310.7,38.95,182.0,564.8,,95.85,87.0,,34.65,,,48.25,1709.0,105.3
2001-12-26,,,25.65,,34.9,,,,200.0,586.3,1164.6,,901.85,23.0,61.6,279.5,248.85,668.55,220.55,240.55,645.15,215.0,84.55,10.1,3954.0,129.15,670.25,,48.85,,85.0,,,,132.9,,306.8,37.7,179.65,560.5,,96.4,84.05,,34.95,,,48.5,1671.05,101.15
2001-12-27,,269.4,25.55,,33.05,,,,183.3,575.4,1140.45,,894.85,22.75,60.95,257.55,250.15,669.35,221.25,240.6,622.9,217.8,80.3,10.15,3908.9,129.55,666.05,,49.15,,82.9,,,,132.05,,302.25,37.05,170.4,549.2,,94.55,80.7,,34.45,,,48.3,1459.6,98.05
2001-12-28,,266.3,25.4,,,,,,181.1,574.85,1132.7,,913.9,23.5,61.2,263.5,264.05,668.65,220.9,244.2,627.45,218.7,83.0,10.2,4031.9,129.3,660.8,,49.45,,83.15,,,,130.45,,301.9,39.35,175.0,550.2,,96.5,84.8,,34.85,,,48.3,1584.95,104.8
2001-12-31,,,26.25,,33.55,,,,190.6,609.9,1133.75,,923.75,24.0,63.25,274.05,275.85,666.1,225.6,250.6,638.75,222.95,88.7,10.65,4083.85,130.85,677.6,,50.65,,89.2,,,,135.9,,306.2,46.15,181.45,573.2,,99.85,87.1,,37.1,,,50.05,1610.45,111.6
2002-01-01,,265.6,26.3,,34.0,,,,192.2,599.25,1132.7,,925.7,23.9,63.95,274.55,276.45,659.45,225.05,253.3,626.55,220.75,88.5,10.6,4046.95,133.15,684.05,,49.1,,87.45,,,,136.5,,305.0,43.9,183.45,565.35,,100.75,85.9,,37.65,,,50.5,1589.65,108.6
2002-01-02,,,26.05,,34.2,,,,188.35,593.3,1126.95,,935.6,23.35,64.75,276.25,284.65,648.8,225.0,260.85,640.3,222.45,88.4,10.7,4038.65,135.05,707.4,,51.85,,87.0,,,,139.65,,303.6,45.2,188.6,570.35,,99.2,87.6,,37.45,,,50.55,1628.55,107.4
2002-01-03,,273.3,27.2,,34.5,,,,186.0,599.85,1129.5,,958.35,23.65,64.95,286.65,289.6,646.6,226.25,266.25,662.75,220.15,92.0,10.6,4275.85,134.85,707.75,,51.5,,90.3,,,,139.85,,296.45,45.3,199.1,565.2,,100.55,91.45,,38.15,,,50.1,1681.15,118.15
2002-01-04,,,,,,,,,186.2,593.5,1134.25,,936.15,23.5,65.05,288.2,300.85,643.0,223.95,283.1,661.15,222.95,91.1,10.4,4484.05,134.65,706.9,,50.6,,91.7,,,,139.7,,321.05,48.15,202.7,572.2,,101.25,95.3,,38.2,,,50.05,1789.6,120.3
2002-01-07,,267.75,27.8,,34.25,,,,190.7,598.8,1149.85,,961.65,23.4,64.9,287.9,306.05,624.95,223.95,294.6,693.15,217.65,90.15,10.5,4674.15,135.25,711.65,,58.95,,94.65,,,,139.8,,320.0,47.6,194.5,577.75,,99.65,98.8,,36.5,,,51.85,1829.9,128.95
2002-01-08,,265.45,27.2,,34.0,,,,191.7,593.85,1165.85,,975.55,22.9,64.55,287.05,319.7,620.55,222.75,292.1,700.1,220.15,90.5,10.55,4816.9,135.55,717.35,,66.85,,91.8,,,,139.25,,317.85,45.85,192.45,584.95,,99.55,99.15,,36.3,,,52.15,1830.25,128.9
2002-01-09,,265.75,26.95,,34.75,,,,194.0,588.9,1182.85,,971.2,23.05,64.6,284.85,296.7,644.55,224.35,298.3,700.75,215.15,91.65,10.5,4436.1,134.7,728.95,,67.7,,91.05,,,,139.65,,328.35,46.9,204.6,600.55,,101.5,101.15,,35.45,,,50.1,1746.55,122.5
2002-01-10,,,27.0,,34.4,,,,195.1,586.5,1193.75,,960.55,22.5,64.8,284.0,272.0,647.05,225.55,300.2,711.0,214.75,92.0,10.3,4244.45,134.9,737.85,,67.8,,92.05,,,,139.7,,324.65,44.6,201.2,602.4,,106.65,104.3,,35.75,,,49.65,1610.85,126.4
2002-01-11,,,,,34.35,,,,200.1,597.8,1192.55,,950.05,22.5,63.3,286.0,270.3,643.55,226.35,310.2,713.75,215.1,90.15,10.2,3931.55,134.85,758.1,,72.15,,93.15,,,,139.65,,326.8,43.65,199.75,631.7,,111.5,100.05,,34.7,,,48.25,1528.35,122.65
2002-01-14,,272.15,28.25,,34.2,,,,215.4,596.5,1197.25,,967.25,24.5,65.2,287.05,267.35,647.4,233.7,319.95,715.6,214.9,89.65,10.35,4029.1,134.95,753.25,,80.55,,101.7,,,,141.3,,325.7,47.6,216.25,643.1,,117.25,101.9,,36.05,,,50.2,1628.65,127.6
2002-01-15,,,,,36.0,,,,214.1,583.5,1188.4,,965.1,24.3,64.9,288.6,253.4,640.6,239.85,308.0,718.65,211.45,92.2,10.25,3866.35,134.55,733.7,,77.05,,100.5,,,,140.55,,322.75,46.65,211.4,648.75,,115.95,101.2,,34.65,,,49.65,1638.15,127.8
2002-01-16,,268.95,28.35,,38.65,,,,209.9,583.75,1183.6,,961.05,25.0,67.4,287.0,258.0,635.85,230.9,310.5,714.25,210.1,94.65,10.2,3886.35,135.0,727.45,,75.05,,98.9,,,,141.5,,320.25,46.8,219.6,681.4,,124.4,103.6,,34.2,,,49.8,1711.4,124.85
2002-01-17,,,,,39.0,,,,215.2,592.05,1167.75,,962.2,25.45,67.6,285.25,266.6,629.85,233.05,308.4,710.25,211.45,94.9,10.2,4128.4,134.65,747.15,,75.15,,107.55,,,,142.2,,318.7,46.8,215.3,656.5,,130.7,107.55,,35.6,,,50.6,1751.75,134.5
2002-01-18,,,28.5,,38.95,,,,216.7,596.3,1168.35,,975.75,25.75,66.85,284.85,253.05,624.65,237.3,310.4,710.5,213.6,93.45,10.4,3952.35,134.9,728.95,,75.05,,114.85,,,,143.0,,311.6,45.95,220.05,631.2,,127.2,108.9,,34.7,,,50.55,1611.5,134.2
2002-01-21,,,29.0,,38.7,,,,218.55,594.15,1130.9,,995.15,28.85,66.9,284.5,248.95,627.7,238.95,327.85,705.5,212.7,91.2,10.4,3913.15,136.35,739.85,,77.6,,108.5,,,,149.15,,312.4,46.6,215.05,629.35,,116.6,113.3,,35.25,,,51.85,1583.95,129.4
2002-01-22,,,29.05,,38.2,,,,217.4,593.05,1125.3,,999.65,27.95,66.8,291.0,235.05,625.8,240.7,336.6,699.25,211.25,91.55,10.35,3996.2,135.3,739.9,,78.55,,114.25,,,,144.9,,312.6,48.65,214.05,633.65,,120.7,108.1,,34.95,,,50.8,1602.45,125.9
2002-01-23,,,,,40.45,,,,210.45,585.05,1131.3,,1002.1,29.05,67.9,290.6,251.7,625.05,242.5,342.35,690.6,215.6,92.9,10.65,3881.55,137.5,742.4,,76.0,,114.55,,,,149.0,,314.65,49.7,210.3,631.3,,124.1,103.65,,34.85,,,51.8,1574.0,123.2
2002-01-24,,,30.1,,40.55,,,,208.5,583.25,1118.65,,990.85,31.65,67.8,284.55,243.8,630.2,234.95,331.8,710.45,220.05,93.1,10.6,3858.9,137.75,741.4,,73.55,,111.05,,,,141.95,,313.55,47.05,206.65,629.55,,121.4,100.3,,35.25,,,50.15,1583.1,123.7
2002-01-25,,,30.45,,39.5,,,,206.7,585.2,1125.05,,965.5,31.75,67.85,280.35,222.65,640.15,229.15,318.65,719.35,220.3,94.2,10.45,3827.3,137.4,724.1,,69.4,,108.75,,,,137.85,,314.8,46.85,208.3,631.65,,121.7,94.65,,35.25,,,47.85,1581.4,124.05
2002-01-28,,,,,40.0,,,,214.7,582.85,1113.85,,942.2,33.25,68.1,279.75,233.95,635.8,229.8,305.05,710.15,219.15,93.7,10.4,3792.65,136.95,707.75,,68.5,,107.85,,,,139.95,,314.45,45.4,216.8,635.1,,116.85,96.5,,35.65,,,47.65,1528.4,125.4
2002-01-29,,272.5,29.7,,39.8,,,,217.05,580.15,1110.2,,949.75,33.5,67.6,279.95,229.45,634.85,226.6,303.6,700.85,221.6,88.95,10.45,3774.5,136.1,701.9,,67.35,,113.25,,,,142.25,,316.6,44.65,210.3,625.6,,119.3,95.55,,35.75,,,46.6,1558.6,123.7
2002-01-30,,,,,40.4,,,,210.45,577.3,1110.1,,942.45,30.6,66.75,282.0,230.5,633.3,224.8,304.6,691.95,221.3,89.3,10.35,3667.75,135.0,702.75,,63.95,,112.65,,,,141.95,,314.05,43.65,214.95,621.1,,120.5,99.4,,34.45,,,46.95,1556.05,120.7
2002-01-31,,262.05,29.35,,40.35,,,,215.8,570.55,1108.55,,925.45,30.1,68.05,281.7,243.6,632.15,224.7,303.15,719.75,220.5,90.4,10.45,3877.7,135.85,694.35,,76.75,,115.7,,,,144.9,,300.1,44.25,210.0,619.8,,125.05,100.2,,34.3,,,47.75,1645.45,123.15
2002-02-01,,272.7,29.05,,40.45,,,,233.7,579.6,1109.6,,938.0,32.95,72.7,288.25,243.25,649.7,224.8,317.4,725.85,219.2,91.1,10.6,3824.1,139.1,699.5,,81.85,,118.95,,,,154.5,,300.65,44.95,212.1,625.1,,126.4,101.05,,38.15,,,47.95,1605.75,123.85
2002-02-04,,,,,,,,,244.25,576.45,1081.9,,925.6,33.0,78.05,283.95,242.35,636.8,225.15,308.3,720.35,218.75,89.8,11.05,3709.7,148.9,696.9,,78.4,,115.9,,,,158.8,,302.8,43.0,218.5,624.85,,127.5,99.85,,38.35,,,46.5,1595.95,129.25
2002-02-05,,,31.75,,39.5,,,,258.0,576.6,1076.35,,933.1,34.7,80.45,284.3,241.6,631.05,222.7,308.05,719.65,217.15,89.95,11.25,3746.1,178.7,699.45,,78.05,,113.85,,,,163.35,,293.9,43.0,216.4,615.1,,124.25,98.0,,36.65,,,46.25,1606.8,132.1
2002-02-06,,279.45,33.65,,40.05,,,,283.8,572.0,1050.5,,933.1,37.85,87.1,294.8,264.7,636.9,225.2,308.1,731.65,222.05,91.3,12.4,3918.8,211.7,698.75,,78.35,,121.7,,,,185.8,,291.7,44.45,238.05,612.55,,135.1,101.0,,37.85,,,46.65,1737.2,144.35
2002-02-07,,,32.0,,40.5,,,,312.2,561.7,1066.4,,932.3,37.65,79.8,302.6,269.8,635.45,226.65,309.45,729.95,224.25,91.1,12.25,3673.05,197.15,699.85,,75.75,,119.45,,,,175.25,,307.95,44.1,247.65,612.3,,139.1,100.1,,38.55,,,47.2,1641.6,137.5
2002-02-08,,,32.8,,40.95,,,,289.0,572.1,1068.75,,954.7,38.6,79.45,307.05,276.95,631.65,225.05,319.7,727.0,230.35,92.15,12.35,3696.0,175.25,715.25,,77.65,,122.65,,,,171.3,,311.2,44.2,249.1,613.65,,135.2,100.05,,41.45,,,47.15,1673.8,145.2
2002-02-11,,293.85,35.2,,41.45,,,,296.55,580.8,1068.35,,951.7,42.55,82.25,305.25,276.55,635.95,228.75,319.25,727.9,239.1,99.35,13.0,3745.5,180.0,714.35,,81.95,,127.0,,,,170.35,,308.6,44.25,245.5,614.9,,146.85,103.1,,44.9,,,48.9,1628.4,145.8
2002-02-12,,303.85,36.1,,43.1,,,,287.95,576.3,1064.3,,952.8,41.5,81.4,304.8,283.0,643.5,230.9,310.5,729.75,231.45,97.7,12.6,3754.6,175.85,703.0,,81.8,,126.65,,,,178.8,,309.2,44.1,240.05,612.65,,145.15,105.2,,45.2,,,50.45,1688.55,145.35
2002-02-13,,307.8,36.05,,44.9,,,,298.6,572.6,1052.5,,958.95,43.5,80.05,307.2,270.85,650.95,229.9,317.8,740.25,233.4,104.4,12.65,3788.65,178.0,701.7,,82.1,,124.9,,,,212.2,,310.0,43.9,244.35,616.1,,140.9,104.35,,47.4,,,49.85,1663.45,140.35
2002-02-14,,298.45,37.15,,46.5,,,,302.35,578.9,1049.3,,953.5,42.75,83.5,307.85,277.1,690.3,228.35,317.65,752.05,231.05,114.85,12.9,3834.1,183.8,709.45,,95.25,,128.35,,,,239.6,,311.55,43.25,251.75,620.45,,142.65,105.1,,48.7,,,50.8,1695.5,143.0
2002-02-15,,295.9,38.6,,47.95,,,,306.25,571.15,1051.7,,962.2,40.55,85.8,308.75,270.3,668.4,233.55,322.85,750.1,234.6,126.35,14.2,3836.7,187.25,726.2,,102.3,,130.2,,,,234.3,,315.6,44.85,248.5,619.35,,139.0,109.7,,46.95,,,50.85,1660.9,145.75
2002-02-18,,295.3,41.55,,54.7,,44.35,,300.4,571.25,1051.2,,979.8,43.8,81.75,315.5,273.25,677.3,248.45,336.0,764.45,242.9,129.05,16.4,3729.3,181.0,746.65,,102.0,,131.05,,,,229.2,,318.75,45.1,243.2,630.25,,138.05,108.35,,45.4,,,50.7,1669.45,160.35
2002-02-19,,300.25,38.5,,50.95,,41.7,,292.65,565.15,1053.65,,972.7,41.65,80.95,311.0,278.2,673.25,235.2,330.8,749.7,240.9,125.25,15.15,3707.2,175.9,749.5,,95.3,,124.1,,,,225.4,,320.85,44.0,239.7,629.55,,136.75,104.8,,43.9,,,50.05,1667.7,153.2
